"id","clickbait","site","title"
304,0,nayn.co,Real Madrid’den Zidane’a tarihi bütçe
305,0,nayn.co,Susam Sokağı film oluyor
306,0,nayn.co,Vatikan’ın eski üst düzey yetkililerinden Kardinal Pell’e çocuk tacizinden 6 yıl hapis cezası
307,0,nayn.co,‘Almanların yüzde 80’i Türkiye’ye seyahat etmek istemiyor’
308,0,nayn.co,‘Sahte like’lar böyle yollanıyormuş
309,0,nayn.co,Yunanistan’da hükümetin fendi kiliseyi yendi: İlk krematoryum açılıyor
2010,0,evrensel.net,İstanbul Hacı Hatice Bayraktar Anadolu Lisesi öğrencileri giyilmesi zorunlu tutulan okul sweatshirtleri için kendilerinden 65 TL istenmesine tepkili.
25926,1,sabah.com.tr,Londra ve New York’a Türkler damga vurdu
25927,1,sabah.com.tr,Kira verenler dikkat! Emsal karar: Kiracı eve yaptığı masrafları alamayacak
313,0,nayn.co,"‘Uçaklar o kadar karmaşık ki bilgisayar uzmanlarına ihtiyaç var’ diyen Trump’a MIT’den yanıt: Pilotlar kalsa, fena olmaz"
314,0,nayn.co,Çavuşoğlu: Putin ile şakalaşacak kadar Rusça konuşabiliyorum
315,0,nayn.co,Bilim insanları kuantum bilgisayarıyla zamanı tersine döndürdü
316,0,nayn.co,"Fatih’te Cezayirlilerle Suriyeliler kavga etti: 1 ölü, 1 yaralı"
317,0,nayn.co,Gürcistan’da kaçak uranyum ele geçirildi
318,0,nayn.co,"California Valisi, idam cezası infazlarını durduracak"
319,0,nayn.co,Dilenciye para vermeyince bıçaklandı
320,0,nayn.co,Trump kendi golf kulubündeki turnuvaya katılmadan şampiyon oldu
321,0,nayn.co,"Kümese sızan tilki, tavuklar tarafından öldürüldü: Birlik olup gagalamışlar"
322,0,nayn.co,"Tanzim satışa 14 bin ton ürün sevkiyatı yapıldı, en çok patates satıldı"
326,0,nayn.co,Cumhurbaşkanı Erdoğan: ”Bugünün de firavunları ve nemrutları var”
327,0,nayn.co,"“Facebook, Instagram ve Whatsapp’ta global sorun yaşanıyor”"
328,0,nayn.co,CNN Türk Ekrem İmamoğlu’nun cümlesini bitirmesine izin vermeden Erdoğan yayınına geçti
329,0,nayn.co,Spotify’dan Apple’a suçlama
330,0,nayn.co,Sosyal medyada ‘We are Erdoğan’ kampanyası başlatıldı
331,0,nayn.co,Erdoğan: Zillet ittifakı ülkemizi bölmeye çalışıyor
332,0,nayn.co,Rusya’da terör saldırısı planlayan bir terörist etkisiz hale getirildi
333,0,nayn.co,"‘Şimdi seni boks makinesi yapıyorum’ dedi, cebine 1 lira koyup dövdü"
334,0,nayn.co,Beşiktaş’ta kadro dışı kalan Gökhan Töre: 9 aydır maaşımı alamadım
335,0,nayn.co,"Engelli kadına AVM tuvaletinde tecavüz: Sanık, delil yetersizliğinden beraat etti"
339,0,nayn.co,"Model Didem Soydan’a ‘terör’ soruşturmasından takipsizlik, Cumartesi Anneleri’nden destek"
340,0,nayn.co,Nijerya’da 3 katlı bina çöktü: Çocukların da aralarında olduğu 100’den fazla insan mahsur
341,0,nayn.co,Brezilya’da okula silahlı saldırı: 8 ölü
342,0,nayn.co,Erdoğan: Sesiniz az geldi yoksa farklı bir şey mi düşünüyorsunuz?
343,0,nayn.co,Pakdemirli’den McCain açıklaması: Evinde oturup bakan olmaya gelmiş bir insan değilim ki
344,0,nayn.co,Karamollaoğlu’ndan Erdoğan’a: Berat Albayrak’ı ‘İlle de Bakan yapacağım’ diyorsa farklı bir bakanlık verebilir
346,0,nayn.co,Trump’tan Boeing kazası ‘yorumu’: Einstein’ın benim pilotum olmasını istemem
347,0,nayn.co,Netanyahu’dan ‘6 İslam ülkesiyle temas halindeyiz’ açıklaması
348,0,nayn.co,‘Kirli hava sigaradan daha öldürücü’
352,0,nayn.co,Bahçeli: Mansur Yavaş adaylıktan çekilmeli
353,0,nayn.co,Trump’ın 2020 bütçesinde nükleer savaş başlığı detayı
354,0,nayn.co,Bilim insanları Grönland’da antik ‘güneş kıyameti’ izleri buldu
355,0,nayn.co,AB’den ‘Boeing 737 Max’ tipi uçaklara uçuş yasağı
356,0,nayn.co,AB Konseyi’nden Brexit açıklaması: Anlaşmasız ayrılık ihtimali ciddi şekilde arttı
357,0,nayn.co,‘Mars’a gidecek ilk kişi bir kadın olabilir’
358,0,nayn.co,"‘Karius, Beşiktaş’ı FIFA’ya şikayet etti’"
359,0,nayn.co,Pentagon’dan ‘transseksüel askerler direktifi’: Doğdukları cinsiyetle görevlerine devam edebilecekler
512,0,nayn.co,Mesut Yılmaz: Kanser tedavisi görüyorum
360,0,nayn.co,Sarı Yelekler’e karşı tutum sertleşecek: Eylemcilere hapis ve para cezası öngören yasa tasarısı onaylandı
361,0,nayn.co,Guaido: Devlet Başkanlığı gasbının sona ermesi çok yakın
2011,0,evrensel.net,Tarım ve Orman Bakanı Bekir Pakdemirli ithal edilen hayvanlarda hastalık tespitinden dolayı itlaf olmadığını ileri sürdü.
2012,0,evrensel.net,"CHP’li Aygun, çiftçiler icra kapılarında sürünürken iktidarın Cengiz İnşaat’ın 422 milyon liralık vergi borcunu sildiğini hatırlattı."
2013,0,evrensel.net,Son dönemin en heyecan verici serilerinden Stranger Things'in 3. sezonunun 4 Temmuz 2019'da başlayacağı açıklandı.
365,0,nayn.co,Almanya’dan Brexit kararı yorumu: ‘Anlaşmasız senaryoya’ daha fazla yaklaşıyoruz
366,0,nayn.co,Hollywood yıldızlarına ‘çocuklarını seçkin üniversitelerde okutmak için’ verdikleri rüşvetten dava
367,0,nayn.co,Tüm Dünyayı Yerinden Oynatan Bir İmece: WWW
368,0,nayn.co,"‘Erdoğan’a yanlış bilgi veriliyor, Şırnaklılar öyle şaşırdı ki’"
369,0,nayn.co,"Fatih Altaylı: İktidar kanalları aslında iyilik yapıyor, CHP’liler Kılıçdaroğlu’na uygulanan sansürden çok memnun"
370,0,nayn.co,Didem Soydan’a ‘terör örgütü propagandası’ndan soruşturma
371,0,nayn.co,Pakistan’a kapıda vize dönemi başlıyor
372,0,nayn.co,ABD: Türkiye’nin Maduro’ya desteği politikamıza ters
373,0,nayn.co,Diyarbakır’da nükleer silah başlığında da kullanılan madde ele geçirildi
374,0,nayn.co,‘Ahmet Kaya’nın hayatı film oluyor’ haberi sonrası suç duyurusu: İstismar ediliyor
2014,0,evrensel.net,"AKP Genel Başkanı Tayyip Erdoğan, AKP'nin Ankara adaylarını açıkladı. AKP 3 ilçede MHP’nin adayını destekleyecek."
2015,0,evrensel.net,"İzmir'de ilik nakli bekleyen 3,5 yaşındaki Öykü Arin ve onun gibi ilik bekleyenler için Zonguldak ve Çaycuma’da kök hücre ve kan bağışı yapılacak."
25928,1,sabah.com.tr,Gıda fiyatları hakkında flaş açıklama!
378,0,nayn.co,ABD’de yeşil kart başvurusu reddedilen Pakistanlı: ‘Gözaltında tutulurken sadece domuz etli sandviç verdiler’
379,0,nayn.co,"Cumhurbaşkanı Danışmanı Prof. Dr. Beril Dedeoğlu, 58 yaşında hayatını kaybetti"
380,0,nayn.co,Bahçeli: Size bu ülkeyi bırakırsak gök girsin kızıl çıksın
381,0,nayn.co,Demet Akbağ’ın eşi trafik kazasında hayatını kaybetti
382,0,nayn.co,"‘Hava kirliliği dünyada her yıl yaklaşık 8,8 milyon kişinin erken ölümüne neden oluyor’"
383,0,nayn.co,Telegraph gazetesi İstanbul Boğazı’nı ‘nehir’ yaptı
384,0,nayn.co,İzmir’de metro inşaatında göçük: 2 kişi enkaz altında
385,0,nayn.co,TKP’den TRT’ye: Çok teşekkür ediyoruz
386,0,nayn.co,"Rusya’da bir kasaba, yanlış yerde kış uykusuna yatan ayının uyanmasını bekliyor"
387,0,nayn.co,İtalya yasal düzenleme getirdi: Aşı yoksa okul da yok
391,0,nayn.co,Londra ve Glasgow’daki bombalı paketleri IRA üstlendi
392,0,nayn.co,Filipinler lideri Duterte kadınlar için düzenlenen etkinlikte kadınlara küfretti
393,0,nayn.co,Erdoğan’dan Temelli’ye: Kürt de değil ama benim Kürt kardeşlerimi istismar ediyor
394,0,nayn.co,Oyuncu Mehmet Akif Alakurt: 10 yaşından beri kızların üstündeyim
395,0,nayn.co,ABD’den videolu İstiklal Marşı mesajı
396,0,nayn.co,Silopi’de 9 yaşındaki çocuğa panzer çarptı
397,0,nayn.co,Rekabet Kurumu’ndan Google’a soruşturma
398,0,nayn.co,Maduro: Elektrik yavaş yavaş gelecek
399,0,nayn.co,"Google, otel ve uçak rezervasyon işine de girdi"
400,0,nayn.co,Trump konuyu kapatmadı: ‘Tim Apple’ gaf değil zaman ve kelime tasarrufuymuş
404,0,nayn.co,Kılıçdaroğlu’na Soylu’ya hakaretten fezleke: Dokunulmazlığının kaldırılması istendi
405,0,nayn.co,TV8’i satacağı iddia edilen Acun Ilıcalı: Teklifler olduğu doğru
406,0,nayn.co,Suriyeliler tarım sektörüne kazandırılıyor
407,0,nayn.co,Ahmet Kaya’nın hayatı film oluyor
408,0,nayn.co,"UFC dövüşçüsü McGregor, hırsızlık suçundan gözaltına alındı"
409,0,nayn.co,"Adana’da ‘halayı bozuyorsunuz’ kavgası: 2 yaralı, 6 gözaltı"
410,0,nayn.co,Firariden polise: Uykuda bile rahat bırakmadınız
411,0,nayn.co,Rıdvan Dilmen: TFF Başkanlığı için Nihat Özdemir’in adı geçiyor
412,0,nayn.co,May: Brexit Anlaşması’nda bağlayıcı değişiklikler üzerinde AB’yle uzlaştık
413,0,nayn.co,‘Arap ülkelerinin 8 yıllık savaşlardan zararı 900 milyar dolar’
417,0,nayn.co,Soylu: Kandil’i ABD idare ediyor
418,0,nayn.co,"İsrail, Doğu Kudüs’e 23 bin konut inşa etmeyi planlıyor"
419,0,nayn.co,Merkel: Avrupa savunma politikası NATO’nun yerine geçmez
420,0,nayn.co,NASA’nın yayınladığı ‘evrenin sesi’ dinleyenleri korkuttu
421,0,nayn.co,Ekvador’da kokain dolu uçak düştü
422,0,nayn.co,"Cihangir İslam: ‘Ezanı ıslıklamadık’ beyanını dikkate alın, oyuna gelmeyin"
423,0,nayn.co,"Bülent Korkmaz: Muslera tuttu, biz yedik"
424,0,nayn.co,Slovenya’da bir kadın ‘sigortadan para alabilmek için elini testereyle kesti’
425,0,nayn.co,"Kerimcan Durmaz vergi denetmenlerinin takibinde: Çanta, sahne kıyafetleri ve duşakabin de inceleme altında"
426,0,nayn.co,İddia: Katar Dünya Kupası’nın ev sahipliğini kazanmak için FIFA’ya gizlice 880 milyon dolar ödedi
430,0,nayn.co,Yahudi Müzesi’ne kalaşnikofla saldıran ırkçıya ömür boyu hapis cezası
431,0,nayn.co,"6 Milyon Yıllık Evrim Süreci Tek Videoda"
432,0,nayn.co,"Çin, ‘yapay güneşi’ tamamlamak üzere"
433,0,nayn.co,İbn-i Sina’ya ait 15. yüzyıldan kalma eserin İrlanda diline çevirisi bulundu
434,0,nayn.co,‘Acun Ilıcalı TV8’i sattı’ iddiası
435,0,nayn.co,Zidane Real’e geri döndü
436,0,nayn.co,CHP’li Erdoğdu: Başkanlık sistemi ekonomiyi çökertti
437,0,nayn.co,Trabzon’da nesli tükenen vaşak silahla öldürüldü
438,0,nayn.co,JP Morgan Türkiye’nin 2019 büyüme tahminini düşürdü
439,0,nayn.co,İddia Meclis gündeminde: Pakdemirli’nin danışmanlık yaptığı şirketten patates mi alınacak?
2016,0,evrensel.net,"Ümraniye’de sokak hayvanlarının şartlarının iyileştirilmesini talep eden hayvan hakları savunucuları, veteriner kliniği için imza kampanyası başlattı."
2017,0,evrensel.net,"Alkollü içkilerden alınan Özel Tüketim Vergisi (ÖTV) tutarına zam yapıldı. Vergi yüzde 13,4 oranında arttı."
2018,0,evrensel.net,"Nijerya'da kolera, sarı humma, sıtma, çocuk felci gibi salgın hastalıklar nedeniyle 2018 yılında bin 558 insan hayatını kaybetti."
443,0,nayn.co,"Yavaş’tan suçlamalara yanıt: Siyaset için bu kadar küçülmeye değer mi, çocuk istismarcısını mı kurtacaksınız?"
444,0,nayn.co,"Sağlık Bakanı Koca: İlaçta yüzde 54, aşıda yüzde 100 dışa bağımlıyız"
445,0,nayn.co,"Hindistan-Pakistan sınırında çatışma: 2 ölü, 4 yaralı"
446,0,nayn.co,Ukrayna sınırını geçmeye çalışan 2 Türk vatandaşına gözaltı
447,0,nayn.co,"Uçak, bebeğini unutan kadın yüzünden dönmek zorunda kaldı"
448,0,nayn.co,‘Çin kadınları doğurganlık durumuna göre fişliyor’ iddiası
25929,1,ahaber.com.tr,Pakistan-Hindistan sınırında tansiyon yüksek
450,0,nayn.co,Küresel silah ticareti arttı: Türkiye’nin savunma sanayi ihracatı yüzde 170 yükseldi
451,0,nayn.co,Türkiye’de kişi başına düşen milli gelir 2007 seviyesine geriledi
452,0,nayn.co,"Küresel ısınma zeytinyağı, çikolata ve şarap üretimini tehdit ediyor"
2019,0,evrensel.net,"Rusya'nın başkenti Moskova'da yeni yıl kutlaması esnasında ahşap köprü çöktü, en az 13 kişi yaralandı."
2020,0,evrensel.net,Taliban'ın saldırısı sonucu 20 güvenlik görevlisi yaşamını yitirdi. Öte yandan başka bir ilde askerler yanlışlıkla sivilleri vurdu.
25930,1,sabah.com.tr,Gaziantep'te 5 saat süren hırsızlık olayı! Tam 3 ton çayı çaldılar
456,0,nayn.co,"Hubble uzay teleskopu, çarpışan iki galaksiyi görüntüledi"
457,0,nayn.co,Sosyal medyada ‘Melania Trump dublör kullanıyor’ tartışması yeniden alevlendi
458,0,nayn.co,"IŞİD itirafçısı: Örgüt intikam planlıyor, uyuyan hücreler devrede"
459,0,nayn.co,"15 Temmuz’a kadar Kuleli’de görev yapan askeri personele soruşturma"
460,0,nayn.co,İnce’den Bahçeli’ye: Erdoğan’a destekçi olmayıp aday olsaydınız sizi de ziyaret ederdim
461,0,nayn.co,"‘Ruhani, yakın gelecekte Şam’a resmi ziyarette bulunabilir’"
25931,1,sabah.com.tr,Maduro’dan ABD’ye rest
463,0,nayn.co,Adana’da karbonmonoksit zehirlenmesi: 5 kişi hayatını kaybetti
464,0,nayn.co,Ailesinin 2 gündür haber alamadığı emekli bankacının cezaevine girdiği ortaya çıktı
465,0,nayn.co,"Trump, ABD askerlerinin bulunduğu ülkelerden daha fazla para almak için formül geliştirdi"
25932,1,sabah.com.tr,Amniyotik Bant (Amniotic Band) Sendromu nedir? Tedavisi var mı?
25933,1,sabah.com.tr,Genelkurmay çatı davası sürüyor
469,0,nayn.co,Mahfi Eğilmez: Türkiye slumpflasyona girdi
470,0,nayn.co,Sezai Temelli: Hadi oradan ne beka sorunu
471,0,nayn.co,Bakan Soylu: Cumhur İttifakı’nda zaafiyet olursa çocukların eline silah verirler
472,0,nayn.co,Türk genci Polonya’da öldürüldü: Zanlının PKK sempatizanı olduğu öne sürüldü
473,0,nayn.co,Bahçeli: Ezanı ıslıklamak millete ihanettir
474,0,nayn.co,Mansur Yavaş: Demokrasi hayatımızın en alçak ve en ahlâksız saldırısıyla karşı karşıyayız
475,0,nayn.co,Mansur Yavaş hakkında iddianame
476,0,nayn.co,"2 dakika geç kaldı, Etiyopya uçağından kurtulan tek yolcu oldu"
477,0,nayn.co,Erdoğan’ın fotoğrafının basılı olduğu gazeteyi otobüsün merdivenine seren şoföre hakaret suçlaması
478,0,nayn.co,"‘Hızır’ bu kez Başakşehir’ ortaya çıktı, 1000’er lira dağıttı"
482,0,nayn.co,Yeni Zelanda’da ‘havlayan’ drone’lar çoban köpeklerinin yerini aldı
483,0,nayn.co,Nusret Gökçe’nin Kadınlar Günü raporu: ‘8.5 milyon TL bir maliyeti oldu’
484,0,nayn.co,Yavaş’tan ‘sahte senet’ iddialara yanıt: İftira ve provokasyon
485,0,nayn.co,AK Parti Sözcüsü Çelik’ten CHP’nin Ankara adayı Yavaş’a ‘sahte senet’ sorusu
486,0,nayn.co,"Venezüella’da elektrik kesintisi nedeniyle yağma başladı, okullar tatil edildi"
487,0,nayn.co,"Türkiye ekonomisi 2018’de %2,6 büyüdü, 4. çeyrekte %3 daraldı"
488,0,nayn.co,Emre Aşık: “Eşim fuhuştan sabıkalı. 2011’deki Barbie fuhuş operasyonunda şüphelidir”
489,0,nayn.co,"Mahir Ünal: PKK’lılar telsizden, MHP ve AK Parti’nin kaybetmesi için anons geçiyor"
491,0,nayn.co,Meteoroloji duyurdu: Sağanak geliyor
496,0,nayn.co,Düz Dünya Derneği Başkanı’ndan 350 kişiye suç duyurusu
497,0,nayn.co,Demirtaş: Rekor oy bekliyorum
498,0,nayn.co,"6 ayda 2 kaza: 3 ülke Boeing 737 Max 8 seferlerini durdurdu"
499,0,nayn.co,Soylu: PKK ile iltisaklıları listelerine koyanlara karşı bir sözümüz olacak
500,0,nayn.co,Beyaz Saray Ulusal Güvenlik Danışmanı Bolton: IŞİD tehdidi devam ediyor
501,0,nayn.co,"Meclis Başkanı Şentop: Devletin milleti olmaz, milletin devleti olur"
502,0,nayn.co,"Bir günde 11 çocuk öldü, Tunuslu bakan istifa etti"
503,0,nayn.co,"TRT’den AK Parti ve MHP’ye 53 saat 30 dakika, CHP ve İYİ Parti’ye 14 saat"
508,0,nayn.co,Patates KHK’sı! Patates ithalatında vergi kalktı
509,0,nayn.co,THY yolcularını uyardı: Büyük taşınma başlıyor
510,0,nayn.co,Şair İsmet Özel kalp krizi geçirdi
511,0,nayn.co,Canan Karatay: En sağlıklı fast food lahmacun
513,0,nayn.co,Samsung’dan Türkiye’de üretim hamlesi
514,0,nayn.co,‘Taliban lideri Molla Ömer ABD üssünün yakınında yaşadı’
515,0,nayn.co,Hayvanat bahçesinde selfie çeken kadın jaguarın saldırısına uğradı
516,0,nayn.co,"‘Trump Meksika sınırına duvar örmek için 8,6 milyar dolar daha isteyebilir’"
517,0,nayn.co,"Taksim’de toplanan bir grup, ‘Ezana uzanan eller kırılsın’ sloganı attı"
2021,0,evrensel.net,"Muş'ta besiciler, yüksek kesimlerdeki ağıllarda bulunan küçükbaş hayvanlarını uzun bir yolculuğun ardından köylere ulaştırmaya çalıştı."
2022,0,evrensel.net,Konya Ereğli’de sobadan sızan gazdan zehirlenen çift yaşamını yitirdi.
2023,0,evrensel.net,"CHP'li Özel, Yıldırım'ın yanıtlaması için verdiği önergede, 'Demokrasi tarihine sürdüğünüz kara lekeyi sonlandırmayı düşünüyor musunuz?' diye sordu."
25934,1,sabah.com.tr,Başkan Erdoğan'dan Artvin'de önemli açıklamalar
522,0,nayn.co,"Feministler: Paralel çekim gerçeği yansıtmıyor, ezan protesto edilmedi"
523,0,nayn.co,"Game of Thrones’un finali, ABD ile aynı saatte, gece 04.00’da yayınlanacak"
524,0,nayn.co,İsrail’de aşırı sağ siyaset protestosu: Sana orta parmağını gösterecek politikacılara oy verme
525,0,nayn.co,Maradona’nın 3 çocuğu daha olduğu ortaya çıktı
526,0,nayn.co,"Esad: Savaş yeni bir boyut kazandı, artık ekonomik ablukayla yürütülüyor"
527,0,nayn.co,Erdoğan: Taksim’de güya Kadınlar Günü için bir araya gelen bir grup ezana terbiyesizlik etti
528,0,nayn.co,"Şenol Güneş: Sorun bensem, giderim"
529,0,nayn.co,İsveç’in başkenti Stockholm’de patlama
530,0,nayn.co,ABD’de hamile baba doğum yaptı
2024,0,evrensel.net,"Saadet Partisi Genel Başkanı Temel Karamollaoğlu, yarın partisinin genel merkezinde 5 il, 50 ilçe ile 10 beldenin belediye başkan adayını açıklayacak."
2025,0,evrensel.net,Tokyo'da yılbaşı gecesi bir saldırgan minivan aracıyla yeni yılı kutlayan kalabalığın içine daldı. Olayda 1'i ağır 9 kişi yaralandı.
2544,0,evrensel.net,Meksika'nın güney eyaleti Chiapas'ta bir aktivist vurularak öldürüldü.
534,0,nayn.co,"BİM’den A Haber’e ‘kur fırsatçılığı’ cevabı: İddialar asılsız, yargıya gidiyoruz"
535,0,nayn.co,"Rus hava akrobasisi grubu, Captain Marvel’e selam çaktı"
536,0,nayn.co,"Akşener’den Erdoğan’a yanıt: Hapisse hapis, ölümse ölüm"
537,0,nayn.co,"Binali Yıldırım’dan Alevilere: Adımı, Alevi komşumuz koydu, adımda Ali var"
538,0,nayn.co,ABD’li yetenek ajansından Suudi Arabistan’a 400 milyon dolarlık Kaşıkçı protestosu
539,0,nayn.co,"Nicolas Maduro: ülkedeki elektrik kesintisi ABD’nin saldırısı, üstesinden geleceğiz"
540,0,nayn.co,Yarım milyon Gülen cemaati mensubu gözaltına alındı
541,0,nayn.co,İstanbul’dan New York’a giden THY uçağı türbülansa girdi: 30 yaralı
25935,1,sabah.com.tr,Matrakçı koleksiyonla hayat buldu
543,0,nayn.co,Venezuela’daki Elektrik Kesintisi Ölümlere Neden Olmaya Başladı
547,0,nayn.co,"Altaylı’dan S-400 yazısı: ‘Çatlasan da, patlasan da alacağız’ diyoruz ya Amerika’ya, pek bir gururumuz kabarıyor"
548,0,nayn.co,"Başakşehirli Taraftarlar, Fenerbahçe Kümeye Tezahüratında Bulundu"
549,0,nayn.co,"Bülent Ersoy’dan kendisini eleştiren hayvanseverlere yanıt: Bunlar hayvanla öpüşen, salyalarıyla oynayan insanlar ama yine de saygı duymak gerekir"
550,0,nayn.co,"Gaziantep’te ahırda çalışan 14 yaşındaki çocuk, elektrik akımına kapılarak öldü"
551,0,nayn.co,Özdemir Erdoğan’dan Aleyna Tilki ile sahneye çıkan Selda Bağcan’a: Omurgalı değilmiş
552,0,nayn.co,"Etiyopya Hava Yolları uçağı, içindeki 157 kişiyle düştü"
